id,actor_id,year,energy_consumption_EJ
BP_review2022:energy-consumption:PT:1994,PT,1994,0.7989022008142143
BP_review2022:energy-consumption:PT:1995,PT,1995,0.8755451198286561
BP_review2022:energy-consumption:PT:1996,PT,1996,0.9028434646406902
BP_review2022:energy-consumption:PT:1997,PT,1997,0.9158459725212124
BP_review2022:energy-consumption:PT:1998,PT,1998,0.99904150376874
BP_review2022:energy-consumption:PT:1999,PT,1999,1.0217760283631425
BP_review2022:energy-consumption:PT:2000,PT,2000,1.0559597219806418
BP_review2022:energy-consumption:PT:2001,PT,2001,1.0715929174799477
BP_review2022:energy-consumption:PT:2002,PT,2002,1.0634903720626754
BP_review2022:energy-consumption:PT:2003,PT,2003,1.0921153392830867
BP_review2022:energy-consumption:PT:2004,PT,2004,1.071087946503762
BP_review2022:energy-consumption:PT:2005,PT,2005,1.0690479989748
BP_review2022:energy-consumption:PT:2006,PT,2006,1.0612352230874933
BP_review2022:energy-consumption:PT:2007,PT,2007,1.0694460348755812
BP_review2022:energy-consumption:PT:2008,PT,2008,1.0322935097987793
BP_review2022:energy-consumption:PT:2009,PT,2009,1.041216542606724
BP_review2022:energy-consumption:PT:2010,PT,2010,1.0983161619650672
BP_review2022:energy-consumption:PT:2011,PT,2011,1.0477281527242777
BP_review2022:energy-consumption:PT:2012,PT,2012,0.9568029671009491
BP_review2022:energy-consumption:PT:2013,PT,2013,1.0504568226986628
BP_review2022:energy-consumption:PT:2014,PT,2014,1.0716509371010567
BP_review2022:energy-consumption:PT:2015,PT,2015,1.0484211404287953
BP_review2022:energy-consumption:PT:2016,PT,2016,1.1213856610927824
BP_review2022:energy-consumption:PT:2017,PT,2017,1.0867603846309193
BP_review2022:energy-consumption:PT:2018,PT,2018,1.1076864857078195
BP_review2022:energy-consumption:PT:2019,PT,2019,1.0549324231982553
BP_review2022:energy-consumption:PT:2020,PT,2020,0.9535228678776431
BP_review2022:energy-consumption:PT:2021,PT,2021,0.9565008276932516
BP_review2022:energy-consumption:QA:1965,QA,1965,0.005079899000000001
BP_review2022:energy-consumption:QA:1966,QA,1966,0.005114512000000001
BP_review2022:energy-consumption:QA:1967,QA,1967,0.007327358000000001
BP_review2022:energy-consumption:QA:1968,QA,1968,0.023182431000000003
BP_review2022:energy-consumption:QA:1969,QA,1969,0.036427104
BP_review2022:energy-consumption:QA:1970,QA,1970,0.041492474000000015
BP_review2022:energy-consumption:QA:1971,QA,1971,0.04133249000000001
BP_review2022:energy-consumption:QA:1972,QA,1972,0.04572336900000001
BP_review2022:energy-consumption:QA:1973,QA,1973,0.064875657
BP_review2022:energy-consumption:QA:1974,QA,1974,0.05656384600000001
BP_review2022:energy-consumption:QA:1975,QA,1975,0.08440325200000003
BP_review2022:energy-consumption:QA:1976,QA,1976,0.05421650500000001
BP_review2022:energy-consumption:QA:1977,QA,1977,0.07553955100000001
BP_review2022:energy-consumption:QA:1978,QA,1978,0.07246245800000001
BP_review2022:energy-consumption:QA:1979,QA,1979,0.18131783800000004
BP_review2022:energy-consumption:QA:1980,QA,1980,0.1921313150611304
BP_review2022:energy-consumption:QA:1981,QA,1981,0.1838131603250833
BP_review2022:energy-consumption:QA:1982,QA,1982,0.2135988532771791
BP_review2022:energy-consumption:QA:1983,QA,1983,0.22267568967695406
BP_review2022:energy-consumption:QA:1984,QA,1984,0.2534768648592212
BP_review2022:energy-consumption:QA:1985,QA,1985,0.23799605198190982
BP_review2022:energy-consumption:QA:1986,QA,1986,0.2594554969307413
BP_review2022:energy-consumption:QA:1987,QA,1987,0.2514711579307414
BP_review2022:energy-consumption:QA:1988,QA,1988,0.2647429598473774
BP_review2022:energy-consumption:QA:1989,QA,1989,0.2798838780229445
BP_review2022:energy-consumption:QA:1990,QA,1990,0.28381558154392705
BP_review2022:energy-consumption:QA:1991,QA,1991,0.3269261533510337
BP_review2022:energy-consumption:QA:1992,QA,1992,0.5194312804351774
BP_review2022:energy-consumption:QA:1993,QA,1993,0.5554544868934308
BP_review2022:energy-consumption:QA:1994,QA,1994,0.563495899688726
BP_review2022:energy-consumption:QA:1995,QA,1995,0.5615687066686961
BP_review2022:energy-consumption:QA:1996,QA,1996,0.41363029068711504
BP_review2022:energy-consumption:QA:1997,QA,1997,0.45132618238104066
BP_review2022:energy-consumption:QA:1998,QA,1998,0.4859573751470147
BP_review2022:energy-consumption:QA:1999,QA,1999,0.5409618591429617
BP_review2022:energy-consumption:QA:2000,QA,2000,0.4831168772734294
BP_review2022:energy-consumption:QA:2001,QA,2001,0.4642965058222412
BP_review2022:energy-consumption:QA:2002,QA,2002,0.5113026030249483
BP_review2022:energy-consumption:QA:2003,QA,2003,0.5865697365257228
BP_review2022:energy-consumption:QA:2004,QA,2004,0.7087330825014473
BP_review2022:energy-consumption:QA:2005,QA,2005,0.802300338941047
BP_review2022:energy-consumption:QA:2006,QA,2006,0.8433817849909647
BP_review2022:energy-consumption:QA:2007,QA,2007,0.9192589301289
BP_review2022:energy-consumption:QA:2008,QA,2008,1.019094122830565
BP_review2022:energy-consumption:QA:2009,QA,2009,1.0332462071012278
BP_review2022:energy-consumption:QA:2010,QA,2010,1.2019687462645132
BP_review2022:energy-consumption:QA:2011,QA,2011,1.4066324303500715
BP_review2022:energy-consumption:QA:2012,QA,2012,1.5949975180956821
BP_review2022:energy-consumption:QA:2013,QA,2013,1.731171093316009
BP_review2022:energy-consumption:QA:2014,QA,2014,1.8699121443279685
BP_review2022:energy-consumption:QA:2015,QA,2015,2.1319708145920084
BP_review2022:energy-consumption:QA:2016,QA,2016,2.085637736822605
BP_review2022:energy-consumption:QA:2017,QA,2017,2.0195625493415488
BP_review2022:energy-consumption:QA:2018,QA,2018,2.017468132322447
BP_review2022:energy-consumption:QA:2019,QA,2019,2.10659050968588
BP_review2022:energy-consumption:QA:2020,QA,2020,1.853049386337879
BP_review2022:energy-consumption:QA:2021,QA,2021,1.9271894183076859
BP_review2022:energy-consumption:RO:1965,RO,1965,1.003395263087814
BP_review2022:energy-consumption:RO:1966,RO,1966,1.0701715525759838
BP_review2022:energy-consumption:RO:1967,RO,1967,1.1942406135686963
BP_review2022:energy-consumption:RO:1968,RO,1968,1.2707271086714438
BP_review2022:energy-consumption:RO:1969,RO,1969,1.460922669071373
BP_review2022:energy-consumption:RO:1970,RO,1970,1.5552389540262603
BP_review2022:energy-consumption:RO:1971,RO,1971,1.6508357984
BP_review2022:energy-consumption:RO:1972,RO,1972,1.7397930422548387
BP_review2022:energy-consumption:RO:1973,RO,1973,1.8929655655580646
BP_review2022:energy-consumption:RO:1974,RO,1974,1.906183013196774
BP_review2022:energy-consumption:RO:1975,RO,1975,2.0790390349387096
BP_review2022:energy-consumption:RO:1976,RO,1976,2.240433222880645
BP_review2022:energy-consumption:RO:1977,RO,1977,2.3757858576080646
BP_review2022:energy-consumption:RO:1978,RO,1978,2.5587140932354835
BP_review2022:energy-consumption:RO:1979,RO,1979,2.609338922670968
BP_review2022:energy-consumption:RO:1980,RO,1980,2.6346476908258065
BP_review2022:energy-consumption:RO:1981,RO,1981,2.640913830154839
BP_review2022:energy-consumption:RO:1982,RO,1982,2.618185354235484
BP_review2022:energy-consumption:RO:1983,RO,1983,2.599933288932258
BP_review2022:energy-consumption:RO:1984,RO,1984,2.581194534574194
BP_review2022:energy-consumption:RO:1985,RO,1985,2.5736543293838707
BP_review2022:energy-consumption:RO:1986,RO,1986,2.6282981893483877
BP_review2022:energy-consumption:RO:1987,RO,1987,2.725621125703226
BP_review2022:energy-consumption:RO:1988,RO,1988,2.776087286025806
BP_review2022:energy-consumption:RO:1989,RO,1989,2.780918177929032
BP_review2022:energy-consumption:RO:1990,RO,1990,2.646774988612215
BP_review2022:energy-consumption:RO:1991,RO,1991,2.247999144655226
BP_review2022:energy-consumption:RO:1992,RO,1992,1.982425898711742
BP_review2022:energy-consumption:RO:1993,RO,1993,1.9267987019503225
BP_review2022:energy-consumption:RO:1994,RO,1994,1.8174630839655486
BP_review2022:energy-consumption:RO:1995,RO,1995,1.997289570591355
BP_review2022:energy-consumption:RO:1996,RO,1996,1.9850456199531614
BP_review2022:energy-consumption:RO:1997,RO,1997,1.8839710849571616
BP_review2022:energy-consumption:RO:1998,RO,1998,1.7238426011969032
BP_review2022:energy-consumption:RO:1999,RO,1999,1.516215443638366
BP_review2022:energy-consumption:RO:2000,RO,2000,1.5131949106217206
BP_review2022:energy-consumption:RO:2001,RO,2001,1.5303782003416557
BP_review2022:energy-consumption:RO:2002,RO,2002,1.5887045456442705
BP_review2022:energy-consumption:RO:2003,RO,2003,1.5884801880059751
BP_review2022:energy-consumption:RO:2004,RO,2004,1.6463682138675915
BP_review2022:energy-consumption:RO:2005,RO,2005,1.6498651308173573
BP_review2022:energy-consumption:RO:2006,RO,2006,1.6834415613853633
BP_review2022:energy-consumption:RO:2007,RO,2007,1.62429173539419
BP_review2022:energy-consumption:RO:2008,RO,2008,1.6288100751120766
BP_review2022:energy-consumption:RO:2009,RO,2009,1.4230990117976272
BP_review2022:energy-consumption:RO:2010,RO,2010,1.4361586828485524
BP_review2022:energy-consumption:RO:2011,RO,2011,1.4712310528667567
BP_review2022:energy-consumption:RO:2012,RO,2012,1.4146572380199767
BP_review2022:energy-consumption:RO:2013,RO,2013,1.3198336156921553
BP_review2022:energy-consumption:RO:2014,RO,2014,1.3698239650674657
BP_review2022:energy-consumption:RO:2015,RO,2015,1.3768713602781748
BP_review2022:energy-consumption:RO:2016,RO,2016,1.3772520906546957
BP_review2022:energy-consumption:RO:2017,RO,2017,1.4003893634580644
BP_review2022:energy-consumption:RO:2018,RO,2018,1.4271170913682212
BP_review2022:energy-consumption:RO:2019,RO,2019,1.3944304565290697
BP_review2022:energy-consumption:RO:2020,RO,2020,1.32965525016203
BP_review2022:energy-consumption:RO:2021,RO,2021,1.403318454795885
BP_review2022:energy-consumption:RU:1965,RU,1965,0.0
BP_review2022:energy-consumption:RU:1966,RU,1966,0.0
BP_review2022:energy-consumption:RU:1967,RU,1967,0.0
BP_review2022:energy-consumption:RU:1968,RU,1968,0.0
BP_review2022:energy-consumption:RU:1969,RU,1969,0.0
BP_review2022:energy-consumption:RU:1970,RU,1970,0.0
BP_review2022:energy-consumption:RU:1971,RU,1971,0.0
BP_review2022:energy-consumption:RU:1972,RU,1972,0.0
BP_review2022:energy-consumption:RU:1973,RU,1973,0.0
BP_review2022:energy-consumption:RU:1974,RU,1974,0.0
BP_review2022:energy-consumption:RU:1975,RU,1975,0.0
BP_review2022:energy-consumption:RU:1976,RU,1976,0.0
BP_review2022:energy-consumption:RU:1977,RU,1977,0.0
BP_review2022:energy-consumption:RU:1978,RU,1978,0.0
BP_review2022:energy-consumption:RU:1979,RU,1979,0.0
BP_review2022:energy-consumption:RU:1980,RU,1980,0.0
BP_review2022:energy-consumption:RU:1981,RU,1981,0.0
BP_review2022:energy-consumption:RU:1982,RU,1982,0.0
BP_review2022:energy-consumption:RU:1983,RU,1983,0.0
BP_review2022:energy-consumption:RU:1984,RU,1984,0.0
BP_review2022:energy-consumption:RU:1985,RU,1985,34.398499537384346
BP_review2022:energy-consumption:RU:1986,RU,1986,35.008040375446875
BP_review2022:energy-consumption:RU:1987,RU,1987,36.15344873015347
BP_review2022:energy-consumption:RU:1988,RU,1988,36.785020374221105
BP_review2022:energy-consumption:RU:1989,RU,1989,36.92098611569458
BP_review2022:energy-consumption:RU:1990,RU,1990,36.27397139362932
BP_review2022:energy-consumption:RU:1991,RU,1991,35.77911514453122
BP_review2022:energy-consumption:RU:1992,RU,1992,34.43983105434398
BP_review2022:energy-consumption:RU:1993,RU,1993,32.10886981645663
BP_review2022:energy-consumption:RU:1994,RU,1994,29.2983272171863
BP_review2022:energy-consumption:RU:1995,RU,1995,27.727319450800763
BP_review2022:energy-consumption:RU:1996,RU,1996,26.687527940892664
BP_review2022:energy-consumption:RU:1997,RU,1997,25.239619328725006
BP_review2022:energy-consumption:RU:1998,RU,1998,25.192608668108576
BP_review2022:energy-consumption:RU:1999,RU,1999,25.511534937253806
BP_review2022:energy-consumption:RU:2000,RU,2000,25.970725750178502
BP_review2022:energy-consumption:RU:2001,RU,2001,26.381763744003436
BP_review2022:energy-consumption:RU:2002,RU,2002,26.27445898664986
BP_review2022:energy-consumption:RU:2003,RU,2003,26.81448226500291
BP_review2022:energy-consumption:RU:2004,RU,2004,27.050717440188958
BP_review2022:energy-consumption:RU:2005,RU,2005,27.01404877129061
BP_review2022:energy-consumption:RU:2006,RU,2006,28.212971130954493
BP_review2022:energy-consumption:RU:2007,RU,2007,28.36200386112931
BP_review2022:energy-consumption:RU:2008,RU,2008,28.492653391013402
BP_review2022:energy-consumption:RU:2009,RU,2009,27.079883644475167
BP_review2022:energy-consumption:RU:2010,RU,2010,28.13247898714517
BP_review2022:energy-consumption:RU:2011,RU,2011,29.09026761121705
BP_review2022:energy-consumption:RU:2012,RU,2012,29.155667865236836
BP_review2022:energy-consumption:RU:2013,RU,2013,28.78728450920483
BP_review2022:energy-consumption:RU:2014,RU,2014,28.85624603744691
BP_review2022:energy-consumption:RU:2015,RU,2015,28.368367202389216
BP_review2022:energy-consumption:RU:2016,RU,2016,28.99342497468875
BP_review2022:energy-consumption:RU:2017,RU,2017,29.16864760462608
BP_review2022:energy-consumption:RU:2018,RU,2018,30.243228923250125
BP_review2022:energy-consumption:RU:2019,RU,2019,30.023606981582475
BP_review2022:energy-consumption:RU:2020,RU,2020,28.880286694495034
BP_review2022:energy-consumption:RU:2021,RU,2021,31.297044412312346
BP_review2022:energy-consumption:SA:1965,SA,1965,0.846502378
BP_review2022:energy-consumption:SA:1966,SA,1966,0.8579577400000001
BP_review2022:energy-consumption:SA:1967,SA,1967,0.8703536020000001
BP_review2022:energy-consumption:SA:1968,SA,1968,0.8838649709999998
BP_review2022:energy-consumption:SA:1969,SA,1969,0.8987859690000001
BP_review2022:energy-consumption:SA:1970,SA,1970,0.9462796289104047
BP_review2022:energy-consumption:SA:1971,SA,1971,0.9477788342851317
BP_review2022:energy-consumption:SA:1972,SA,1972,1.0158086422428723
BP_review2022:energy-consumption:SA:1973,SA,1973,1.0836012723850843
BP_review2022:energy-consumption:SA:1974,SA,1974,1.1496735707598111
BP_review2022:energy-consumption:SA:1975,SA,1975,0.9117390709034694
BP_review2022:energy-consumption:SA:1976,SA,1976,1.0540594980648632
BP_review2022:energy-consumption:SA:1977,SA,1977,1.2447450269106421
BP_review2022:energy-consumption:SA:1978,SA,1978,1.38720862811823
BP_review2022:energy-consumption:SA:1979,SA,1979,1.6806358324442967
BP_review2022:energy-consumption:SA:1980,SA,1980,1.511698733562372
BP_review2022:energy-consumption:SA:1981,SA,1981,1.8044522652758395
BP_review2022:energy-consumption:SA:1982,SA,1982,1.9866705694446232
BP_review2022:energy-consumption:SA:1983,SA,1983,2.152735282632254
BP_review2022:energy-consumption:SA:1984,SA,1984,2.5750729552528338
BP_review2022:energy-consumption:SA:1985,SA,1985,2.6270416679870796
BP_review2022:energy-consumption:SA:1986,SA,1986,2.8247723243040928
BP_review2022:energy-consumption:SA:1987,SA,1987,2.9942569912060084
BP_review2022:energy-consumption:SA:1988,SA,1988,3.1329884460220843
BP_review2022:energy-consumption:SA:1989,SA,1989,3.0835629526043666
BP_review2022:energy-consumption:SA:1990,SA,1990,3.3420133261832907
BP_review2022:energy-consumption:SA:1991,SA,1991,3.500828086672073
BP_review2022:energy-consumption:SA:1992,SA,1992,3.534322703275876
BP_review2022:energy-consumption:SA:1993,SA,1993,3.6102611579759696
BP_review2022:energy-consumption:SA:1994,SA,1994,4.174489582725806
BP_review2022:energy-consumption:SA:1995,SA,1995,4.068021105598918
BP_review2022:energy-consumption:SA:1996,SA,1996,4.206790291484869
BP_review2022:energy-consumption:SA:1997,SA,1997,4.284896461204897
BP_review2022:energy-consumption:SA:1998,SA,1998,4.509277151947913
BP_review2022:energy-consumption:SA:1999,SA,1999,4.591549171121681
BP_review2022:energy-consumption:SA:2000,SA,2000,4.805566572488404
BP_review2022:energy-consumption:SA:2001,SA,2001,5.12039671964767
BP_review2022:energy-consumption:SA:2002,SA,2002,5.332977700812905
BP_review2022:energy-consumption:SA:2003,SA,2003,5.6490876475239675
BP_review2022:energy-consumption:SA:2004,SA,2004,6.128811554340658
BP_review2022:energy-consumption:SA:2005,SA,2005,6.3324221744259015
BP_review2022:energy-consumption:SA:2006,SA,2006,6.590558161834012
BP_review2022:energy-consumption:SA:2007,SA,2007,6.878009919421755
BP_review2022:energy-consumption:SA:2008,SA,2008,7.543843967695819
BP_review2022:energy-consumption:SA:2009,SA,2009,7.902634480306242
BP_review2022:energy-consumption:SA:2010,SA,2010,8.736200409542356
BP_review2022:energy-consumption:SA:2011,SA,2011,9.183848632785217
BP_review2022:energy-consumption:SA:2012,SA,2012,9.738878541500318
BP_review2022:energy-consumption:SA:2013,SA,2013,9.781879407725791
BP_review2022:energy-consumption:SA:2014,SA,2014,10.532343933862963
BP_review2022:energy-consumption:SA:2015,SA,2015,10.865291206532245
BP_review2022:energy-consumption:SA:2016,SA,2016,11.156344460981902
BP_review2022:energy-consumption:SA:2017,SA,2017,11.07716776684948
BP_review2022:energy-consumption:SA:2018,SA,2018,10.94253364555843
BP_review2022:energy-consumption:SA:2019,SA,2019,10.790706565317725
BP_review2022:energy-consumption:SA:2020,SA,2020,10.61518398981733
BP_review2022:energy-consumption:SA:2021,SA,2021,10.824213163769373
BP_review2022:energy-consumption:SE:1965,SE,1965,1.4146332621378739
BP_review2022:energy-consumption:SE:1966,SE,1966,1.5085269529521466
BP_review2022:energy-consumption:SE:1967,SE,1967,1.5451819579541852
BP_review2022:energy-consumption:SE:1968,SE,1968,1.650061575918944
BP_review2022:energy-consumption:SE:1969,SE,1969,1.6499811504753172
BP_review2022:energy-consumption:SE:1970,SE,1970,1.7515031287018359
BP_review2022:energy-consumption:SE:1971,SE,1971,1.783157402673794
BP_review2022:energy-consumption:SE:1972,SE,1972,1.8367941577726787
BP_review2022:energy-consumption:SE:1973,SE,1973,1.9434296453904487
BP_review2022:energy-consumption:SE:1974,SE,1974,1.7983741543891787
BP_review2022:energy-consumption:SE:1975,SE,1975,1.9061144689303076
BP_review2022:energy-consumption:SE:1976,SE,1976,2.025884005857023
BP_review2022:energy-consumption:SE:1977,SE,1977,1.9993292606722344
BP_review2022:energy-consumption:SE:1978,SE,1978,2.325033501590901
BP_review2022:energy-consumption:SE:1979,SE,1979,2.452003715840413
BP_review2022:energy-consumption:SE:1980,SE,1980,2.307703884401476
BP_review2022:energy-consumption:SE:1981,SE,1981,2.2899124638767856
BP_review2022:energy-consumption:SE:1982,SE,1982,2.17762747871717
BP_review2022:energy-consumption:SE:1983,SE,1983,2.1648885111658323
BP_review2022:energy-consumption:SE:1984,SE,1984,2.292003361295665
BP_review2022:energy-consumption:SE:1985,SE,1985,2.489852885766447
BP_review2022:energy-consumption:SE:1986,SE,1986,2.5808665326109614
BP_review2022:energy-consumption:SE:1987,SE,1987,2.5267365377114452
BP_review2022:energy-consumption:SE:1988,SE,1988,2.4693449079697602
BP_review2022:energy-consumption:SE:1989,SE,1989,2.41497429002349
BP_review2022:energy-consumption:SE:1990,SE,1990,2.456321807996437
BP_review2022:energy-consumption:SE:1991,SE,1991,2.329534744852356
BP_review2022:energy-consumption:SE:1992,SE,1992,2.347078197666641
BP_review2022:energy-consumption:SE:1993,SE,1993,2.32184677647584
BP_review2022:energy-consumption:SE:1994,SE,1994,2.3221422207179314
BP_review2022:energy-consumption:SE:1995,SE,1995,2.3487717937718298
BP_review2022:energy-consumption:SE:1996,SE,1996,2.2823744995077595
BP_review2022:energy-consumption:SE:1997,SE,1997,2.362889313541
BP_review2022:energy-consumption:SE:1998,SE,1998,2.55720323058346
BP_review2022:energy-consumption:SE:1999,SE,1999,2.4828188041766404
BP_review2022:energy-consumption:SE:2000,SE,2000,2.3020917619010968
BP_review2022:energy-consumption:SE:2001,SE,2001,2.4691994660931966
BP_review2022:energy-consumption:SE:2002,SE,2002,2.3112404358451886
BP_review2022:energy-consumption:SE:2003,SE,2003,2.2146499962053197
BP_review2022:energy-consumption:SE:2004,SE,2004,2.3855111721376843
BP_review2022:energy-consumption:SE:2005,SE,2005,2.4510298495069485
BP_review2022:energy-consumption:SE:2006,SE,2006,2.3033112839308463
BP_review2022:energy-consumption:SE:2007,SE,2007,2.338035375893429
BP_review2022:energy-consumption:SE:2008,SE,2008,2.30193087424397
BP_review2022:energy-consumption:SE:2009,SE,2009,2.1109820835513506
BP_review2022:energy-consumption:SE:2010,SE,2010,2.237901835215392
BP_review2022:energy-consumption:SE:2011,SE,2011,2.212656999233429
BP_review2022:energy-consumption:SE:2012,SE,2012,2.3488030310919843
BP_review2022:energy-consumption:SE:2013,SE,2013,2.2005949963291402
BP_review2022:energy-consumption:SE:2014,SE,2014,2.190451669342211
BP_review2022:energy-consumption:SE:2015,SE,2015,2.2644073988876205
BP_review2022:energy-consumption:SE:2016,SE,2016,2.223380740993162
BP_review2022:energy-consumption:SE:2017,SE,2017,2.2953757822443994
BP_review2022:energy-consumption:SE:2018,SE,2018,2.248587396810611
BP_review2022:energy-consumption:SE:2019,SE,2019,2.3383925302596746
BP_review2022:energy-consumption:SE:2020,SE,2020,2.2256966055152874
BP_review2022:energy-consumption:SE:2021,SE,2021,2.2838871488017007
BP_review2022:energy-consumption:SG:1965,SG,1965,0.17239682189549915
BP_review2022:energy-consumption:SG:1966,SG,1966,0.19707740901337092
BP_review2022:energy-consumption:SG:1967,SG,1967,0.23672166531643882
BP_review2022:energy-consumption:SG:1968,SG,1968,0.2942443369250338
BP_review2022:energy-consumption:SG:1969,SG,1969,0.2891466592358571
BP_review2022:energy-consumption:SG:1970,SG,1970,0.31393934196249135
BP_review2022:energy-consumption:SG:1971,SG,1971,0.27251234996000007
BP_review2022:energy-consumption:SG:1972,SG,1972,0.34123531066000007
BP_review2022:energy-consumption:SG:1973,SG,1973,0.32157583785599997
BP_review2022:energy-consumption:SG:1974,SG,1974,0.31701066915600007
BP_review2022:energy-consumption:SG:1975,SG,1975,0.309549468568
BP_review2022:energy-consumption:SG:1976,SG,1976,0.367170785424
BP_review2022:energy-consumption:SG:1977,SG,1977,0.36854867585600004
BP_review2022:energy-consumption:SG:1978,SG,1978,0.37934511061200005
BP_review2022:energy-consumption:SG:1979,SG,1979,0.4043999420320001
BP_review2022:energy-consumption:SG:1980,SG,1980,0.40165616090399997
BP_review2022:energy-consumption:SG:1981,SG,1981,0.462095297612
BP_review2022:energy-consumption:SG:1982,SG,1982,0.449617140708
BP_review2022:energy-consumption:SG:1983,SG,1983,0.4763216714160001
BP_review2022:energy-consumption:SG:1984,SG,1984,0.5007691271320001
BP_review2022:energy-consumption:SG:1985,SG,1985,0.51081713346
BP_review2022:energy-consumption:SG:1986,SG,1986,0.5931217780081292
BP_review2022:energy-consumption:SG:1987,SG,1987,0.6236521276281292
BP_review2022:energy-consumption:SG:1988,SG,1988,0.721546580856129
BP_review2022:energy-consumption:SG:1989,SG,1989,0.8227351996601291
BP_review2022:energy-consumption:SG:1990,SG,1990,0.9831729583801292
BP_review2022:energy-consumption:SG:1991,SG,1991,1.0019338138495484
BP_review2022:energy-consumption:SG:1992,SG,1992,1.0749148791535486
BP_review2022:energy-consumption:SG:1993,SG,1993,1.1743629795135482
BP_review2022:energy-consumption:SG:1994,SG,1994,1.3431006959695486
BP_review2022:energy-consumption:SG:1995,SG,1995,1.4001871817935483
BP_review2022:energy-consumption:SG:1996,SG,1996,1.4129176917055484
BP_review2022:energy-consumption:SG:1997,SG,1997,1.4860823381935486
BP_review2022:energy-consumption:SG:1998,SG,1998,1.5066334071935485
BP_review2022:energy-consumption:SG:1999,SG,1999,1.491574312193548
BP_review2022:energy-consumption:SG:2000,SG,2000,1.5948519706607884
BP_review2022:energy-consumption:SG:2001,SG,2001,1.8111147927046514
BP_review2022:energy-consumption:SG:2002,SG,2002,1.7792317927138712
BP_review2022:energy-consumption:SG:2003,SG,2003,1.6811656145725165
BP_review2022:energy-consumption:SG:2004,SG,2004,1.8817497474167741
BP_review2022:energy-consumption:SG:2005,SG,2005,1.9772521618248067
BP_review2022:energy-consumption:SG:2006,SG,2006,2.175598784792629
BP_review2022:energy-consumption:SG:2007,SG,2007,2.335935503873145
BP_review2022:energy-consumption:SG:2008,SG,2008,2.48513499958106
BP_review2022:energy-consumption:SG:2009,SG,2009,2.672618866232463
BP_review2022:energy-consumption:SG:2010,SG,2010,2.872354932331695
BP_review2022:energy-consumption:SG:2011,SG,2011,2.9864385821815
BP_review2022:energy-consumption:SG:2012,SG,2012,2.999197638622178
BP_review2022:energy-consumption:SG:2013,SG,2013,3.065352974257934
BP_review2022:energy-consumption:SG:2014,SG,2014,3.1543650226785527
BP_review2022:energy-consumption:SG:2015,SG,2015,3.3543554284829273
BP_review2022:energy-consumption:SG:2016,SG,2016,3.4806516693314196
BP_review2022:energy-consumption:SG:2017,SG,2017,3.589979773229512
BP_review2022:energy-consumption:SG:2018,SG,2018,3.6095877546841746
BP_review2022:energy-consumption:SG:2019,SG,2019,3.5333469784606826
BP_review2022:energy-consumption:SG:2020,SG,2020,3.4394376052829605
BP_review2022:energy-consumption:SG:2021,SG,2021,3.4567080295836226
BP_review2022:energy-consumption:SI:1965,SI,1965,0.0
BP_review2022:energy-consumption:SI:1966,SI,1966,0.0
BP_review2022:energy-consumption:SI:1967,SI,1967,0.0
BP_review2022:energy-consumption:SI:1968,SI,1968,0.0
BP_review2022:energy-consumption:SI:1969,SI,1969,0.0
BP_review2022:energy-consumption:SI:1970,SI,1970,0.0
BP_review2022:energy-consumption:SI:1971,SI,1971,0.0
BP_review2022:energy-consumption:SI:1972,SI,1972,0.0
BP_review2022:energy-consumption:SI:1973,SI,1973,0.0
BP_review2022:energy-consumption:SI:1974,SI,1974,0.0
BP_review2022:energy-consumption:SI:1975,SI,1975,0.0
BP_review2022:energy-consumption:SI:1976,SI,1976,0.0
BP_review2022:energy-consumption:SI:1977,SI,1977,0.0
BP_review2022:energy-consumption:SI:1978,SI,1978,0.0
BP_review2022:energy-consumption:SI:1979,SI,1979,0.0
BP_review2022:energy-consumption:SI:1980,SI,1980,0.0
BP_review2022:energy-consumption:SI:1981,SI,1981,0.0
BP_review2022:energy-consumption:SI:1982,SI,1982,0.0
BP_review2022:energy-consumption:SI:1983,SI,1983,0.0
BP_review2022:energy-consumption:SI:1984,SI,1984,0.0
BP_review2022:energy-consumption:SI:1985,SI,1985,0.0
BP_review2022:energy-consumption:SI:1986,SI,1986,0.0
BP_review2022:energy-consumption:SI:1987,SI,1987,0.0
BP_review2022:energy-consumption:SI:1988,SI,1988,0.0
BP_review2022:energy-consumption:SI:1989,SI,1989,0.0
BP_review2022:energy-consumption:SI:1990,SI,1990,0.24947253119903273
BP_review2022:energy-consumption:SI:1991,SI,1991,0.24987400768079548
BP_review2022:energy-consumption:SI:1992,SI,1992,0.23357223552063983
BP_review2022:energy-consumption:SI:1993,SI,1993,0.2399688774246685
BP_review2022:energy-consumption:SI:1994,SI,1994,0.2554191666782071
BP_review2022:energy-consumption:SI:1995,SI,1995,0.26819160844871986
BP_review2022:energy-consumption:SI:1996,SI,1996,0.2813697617592839
BP_review2022:energy-consumption:SI:1997,SI,1997,0.287755939675555
BP_review2022:energy-consumption:SI:1998,SI,1998,0.2885612311770658
BP_review2022:energy-consumption:SI:1999,SI,1999,0.2855790481739564
BP_review2022:energy-consumption:SI:2000,SI,2000,0.28305456285421554
BP_review2022:energy-consumption:SI:2001,SI,2001,0.29589629742568385
BP_review2022:energy-consumption:SI:2002,SI,2002,0.2943918216844669
BP_review2022:energy-consumption:SI:2003,SI,2003,0.28876656552375246
BP_review2022:energy-consumption:SI:2004,SI,2004,0.306648874198163
